config,instance,severity,method,policy_source,seed,total_cost,departed,cpu,breakdown_count
j10c5a2__A070.json,j10c5a2,A070,RoundRobin,ns:baselines.run_episode,16,3901.0822,14,278.6487,
j10c5a2__A070.json,j10c5a2,A070,RoundRobin,ns:baselines.run_episode,17,4225.4242,16,264.089,
j10c5a2__A070.json,j10c5a2,A070,RoundRobin,ns:baselines.run_episode,18,3894.5694,20,194.7285,
j10c5a2__A070.json,j10c5a2,A070,RoundRobin,ns:baselines.run_episode,19,3614.455,15,240.9637,
j10c5a2__A070.json,j10c5a2,A070,RoundRobin,ns:baselines.run_episode,20,3963.1272,25,158.5251,
j10c5a2__A070.json,j10c5a2,A070,RoundRobin,ns:baselines.run_episode,21,3683.8178,17,216.6952,
j10c5a2__A070.json,j10c5a2,A070,RoundRobin,ns:baselines.run_episode,22,3825.6822,13,294.2832,
j10c5a2__A070.json,j10c5a2,A070,RoundRobin,ns:baselines.run_episode,23,3432.889,16,214.5556,
j10c5a2__A070.json,j10c5a2,A070,RoundRobin,ns:baselines.run_episode,24,3591.4858,13,276.2681,
j10c5a2__A070.json,j10c5a2,A070,RoundRobin,ns:baselines.run_episode,25,4015.5144,22,182.5234,
j10c5a2__A070.json,j10c5a2,A070,RoundRobin,ns:baselines.run_episode,26,3921.768,14,280.1263,
j10c5a2__A070.json,j10c5a2,A070,RoundRobin,ns:baselines.run_episode,27,3775.4308,20,188.7715,
j10c5a2__A070.json,j10c5a2,A070,RoundRobin,ns:baselines.run_episode,28,3704.2182,14,264.587,
j10c5a2__A070.json,j10c5a2,A070,RoundRobin,ns:baselines.run_episode,29,4302.1586,13,330.9353,
j10c5a2__A070.json,j10c5a2,A070,RoundRobin,ns:baselines.run_episode,30,3855.7348,17,226.8079,
j10c5a2__A070.json,j10c5a2,A070,RoundRobin,ns:baselines.run_episode,31,3793.3726,18,210.7429,
j10c5a2__A070.json,j10c5a2,A070,RoundRobin,ns:baselines.run_episode,32,3771.6798,18,209.5378,
j10c5a2__A070.json,j10c5a2,A070,RoundRobin,ns:baselines.run_episode,33,4053.957,19,213.3662,
j10c5a2__A070.json,j10c5a2,A070,RoundRobin,ns:baselines.run_episode,34,3994.7544,16,249.6722,
j10c5a2__A070.json,j10c5a2,A070,RoundRobin,ns:baselines.run_episode,35,3860.0382,18,214.4466,
j10c5a2__A070.json,j10c5a2,A070,RoundRobin,ns:baselines.run_episode,36,3761.6342,16,235.1021,
j10c5a2__A070.json,j10c5a2,A070,RoundRobin,ns:baselines.run_episode,37,3951.9126,20,197.5956,
j10c5a2__A070.json,j10c5a2,A070,RoundRobin,ns:baselines.run_episode,38,3725.1114,18,206.9506,
j10c5a2__A070.json,j10c5a2,A070,RoundRobin,ns:baselines.run_episode,39,4039.3926,19,212.5996,
j10c5a2__A070.json,j10c5a2,A070,RoundRobin,ns:baselines.run_episode,40,3833.0322,17,225.4725,
j10c5a2__A070.json,j10c5a2,A070,RoundRobin,ns:baselines.run_episode,41,3287.815,12,273.9846,
j10c5a2__A070.json,j10c5a2,A070,RoundRobin,ns:baselines.run_episode,42,3943.285,19,207.5413,
j10c5a2__A070.json,j10c5a2,A070,RoundRobin,ns:baselines.run_episode,43,3961.2766,24,165.0532,
j10c5a2__A070.json,j10c5a2,A070,RoundRobin,ns:baselines.run_episode,44,3874.6726,19,203.9301,
j10c5a2__A070.json,j10c5a2,A070,RoundRobin,ns:baselines.run_episode,45,3972.5276,19,209.0804,
j10c5a2__A070.json,j10c5a2,A070,RoundRobin,ns:baselines.run_episode,46,3842.1276,16,240.133,
j10c5a2__A070.json,j10c5a2,A070,RoundRobin,ns:baselines.run_episode,47,3782.1836,16,236.3865,
j10c5a2__A070.json,j10c5a2,A070,RoundRobin,ns:baselines.run_episode,48,3682.1386,16,230.1337,
j10c5a2__A070.json,j10c5a2,A070,RoundRobin,ns:baselines.run_episode,49,3724.5556,15,248.3037,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,0,3323.238,10,332.3238,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,1,3374.5632,9,374.9515,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,2,3705.586,6,617.5977,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,3,3612.4588,11,328.4053,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,4,3364.9012,8,420.6127,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,5,3375.6488,12,281.3041,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,6,3821.4128,5,764.2826,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,7,3448.4296,12,287.3691,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,8,3773.1804,9,419.2423,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,9,3551.86,9,394.6511,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,10,3596.3372,10,359.6337,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,11,3548.4344,10,354.8434,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,12,3200.3556,8,400.0445,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,13,3495.6664,8,436.9583,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,14,3366.1872,9,374.0208,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,15,3554.5116,7,507.7874,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,16,3459.3364,7,494.1909,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,17,3550.2504,8,443.7813,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,18,3597.9896,9,399.7766,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,19,3732.9992,8,466.6249,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,20,3637.3244,9,404.1472,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,21,3486.1276,9,387.3475,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,22,3818.8948,8,477.3619,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,23,3561.006,10,356.1006,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,24,3402.7248,11,309.3386,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,25,3650.399,9,405.5999,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,26,3416.426,9,379.6029,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,27,3398.7848,9,377.6428,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,28,3647.0376,10,364.7038,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,29,3893.89,5,778.778,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,30,3419.014,9,379.8904,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,31,3556.002,8,444.5003,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,32,3481.1636,6,580.1939,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,33,3719.2094,12,309.9341,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,34,3536.9006,9,392.989,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,35,3729.0104,10,372.901,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,36,3296.0684,7,470.8669,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,37,3954.3012,7,564.9002,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,38,3469.3652,9,385.485,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,39,3790.5848,8,473.8231,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,40,3579.5864,11,325.4169,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,41,3145.1316,7,449.3045,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,42,3587.6776,8,448.4597,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,43,3454.7252,9,383.8584,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,44,3642.9224,10,364.2922,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,45,3612.84,10,361.284,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,46,3842.278,8,480.2848,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,47,3525.5572,10,352.5557,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,48,3311.304,5,662.2608,
j10c5a2__A070.json,j10c5a2,A070,CostMinimising,ns:baselines.run_episode,49,3313.8356,10,331.3836,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,0,3437.0968,17,202.1822,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,1,4189.059,19,220.4768,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,2,3829.1396,15,255.276,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,3,3665.6778,17,215.6281,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,4,3780.9794,17,222.4106,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,5,3594.6596,18,199.7033,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,6,3783.342,16,236.4589,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,7,3715.4714,22,168.8851,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,8,4127.9558,19,217.2608,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,9,3861.8574,16,241.3661,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,10,4155.5956,19,218.7156,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,11,3901.8826,16,243.8677,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,12,3782.604,12,315.217,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,13,3600.2278,14,257.1591,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,14,3556.5996,14,254.0428,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,15,3561.069,16,222.5668,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,16,3841.8788,16,240.1174,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,17,3812.5424,17,224.2672,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,18,3931.287,20,196.5644,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,19,3700.9078,17,217.7005,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,20,3836.6024,23,166.8088,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,21,3864.35,18,214.6861,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,22,3921.1146,15,261.4076,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,23,3764.847,20,188.2424,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,24,3607.8218,16,225.4889,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,25,3997.5928,18,222.0885,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,26,3965.1932,15,264.3462,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,27,4180.0838,18,232.2269,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,28,3779.2008,15,251.9467,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,29,4665.2892,15,311.0193,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,30,3846.3136,18,213.6841,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,31,4118.2056,16,257.3879,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,32,3967.627,16,247.9767,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,33,4059.1772,18,225.5098,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,34,4001.3156,20,200.0658,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,35,3822.7062,18,212.3726,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,36,3928.4968,15,261.8998,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,37,4121.7298,21,196.2728,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,38,3846.3294,21,183.1585,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,39,4019.9402,18,223.33,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,40,3602.9826,17,211.9402,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,41,3584.0224,14,256.0016,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,42,3873.7968,16,242.1123,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,43,4025.2246,22,182.9648,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,44,3755.2526,18,208.6251,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,45,4081.9156,18,226.7731,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,46,3851.3804,16,240.7113,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,47,3716.7566,17,218.6327,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,48,3846.4128,16,240.4008,
j10c5a2__A070.json,j10c5a2,A070,Random,ns:baselines.run_episode,49,4190.724,21,199.5583,
j10c5a2__A070.json,j10c5a2,A070,VanillaTS,ns:run_sweep.run_bandit_episode,0,3653.887,19,192.3098,85
j10c5a2__A070.json,j10c5a2,A070,VanillaTS,ns:run_sweep.run_bandit_episode,1,4105.5676,18,228.0871,96
j10c5a2__A070.json,j10c5a2,A070,VanillaTS,ns:run_sweep.run_bandit_episode,2,3972.1178,15,264.8079,94
j10c5a2__A070.json,j10c5a2,A070,VanillaTS,ns:run_sweep.run_bandit_episode,3,3744.3822,20,187.2191,95
j10c5a2__A070.json,j10c5a2,A070,VanillaTS,ns:run_sweep.run_bandit_episode,4,3540.4544,15,236.0303,95
j10c5a2__A070.json,j10c5a2,A070,VanillaTS,ns:run_sweep.run_bandit_episode,5,3631.8934,19,191.1523,80
j10c5a2__A070.json,j10c5a2,A070,VanillaTS,ns:run_sweep.run_bandit_episode,6,4091.8966,16,255.7435,97
j10c5a2__A070.json,j10c5a2,A070,VanillaTS,ns:run_sweep.run_bandit_episode,7,3704.404,20,185.2202,91
j10c5a2__A070.json,j10c5a2,A070,VanillaTS,ns:run_sweep.run_bandit_episode,8,3995.666,21,190.2698,93
j10c5a2__A070.json,j10c5a2,A070,VanillaTS,ns:run_sweep.run_bandit_episode,9,4350.704,17,255.9238,100
j10c5a2__A070.json,j10c5a2,A070,VanillaTS,ns:run_sweep.run_bandit_episode,10,4020.1684,20,201.0084,86
j10c5a2__A070.json,j10c5a2,A070,VanillaTS,ns:run_sweep.run_bandit_episode,11,4359.1824,19,229.4307,99
j10c5a2__A070.json,j10c5a2,A070,VanillaTS,ns:run_sweep.run_bandit_episode,12,3817.5006,13,293.6539,104
j10c5a2__A070.json,j10c5a2,A070,VanillaTS,ns:run_sweep.run_bandit_episode,13,3872.6342,15,258.1756,96
j10c5a2__A070.json,j10c5a2,A070,VanillaTS,ns:run_sweep.run_bandit_episode,14,3811.6586,15,254.1106,83
j10c5a2__A070.json,j10c5a2,A070,VanillaTS,ns:run_sweep.run_bandit_episode,15,3641.4532,17,214.2031,98
j10c5a2__A070.json,j10c5a2,A070,VanillaTS,ns:run_sweep.run_bandit_episode,16,3761.1946,14,268.6568,109
j10c5a2__A070.json,j10c5a2,A070,VanillaTS,ns:run_sweep.run_bandit_episode,17,3784.4098,17,222.6123,85
j10c5a2__A070.json,j10c5a2,A070,VanillaTS,ns:run_sweep.run_bandit_episode,18,3953.2364,22,179.6926,100
j10c5a2__A070.json,j10c5a2,A070,VanillaTS,ns:run_sweep.run_bandit_episode,19,3517.4904,15,234.4994,92
